Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
6,4/15/2011,73.17,3.743,NA,NA,NA,NA,NA,216.8446627,6.855,FALSE
7,4/15/2011,27.79,3.611,NA,NA,NA,NA,NA,192.4225954,8.595,FALSE
8,4/15/2011,63.55,3.743,NA,NA,NA,NA,NA,218.7262524,6.297,FALSE
9,4/15/2011,71.9,3.743,NA,NA,NA,NA,NA,218.9134935,6.38,FALSE
10,4/15/2011,61.05,4.089,NA,NA,NA,NA,NA,128.9107333,8.494,FALSE
11,4/15/2011,76.64,3.743,NA,NA,NA,NA,NA,218.6788642,7.574,FALSE
12,4/15/2011,57.63,3.868,NA,NA,NA,NA,NA,128.9107333,13.736,FALSE
13,4/15/2011,41.72,3.616,NA,NA,NA,NA,NA,128.9107333,7.193,FALSE
14,4/15/2011,53.69,3.821,NA,NA,NA,NA,NA,185.5339821,8.521,FALSE
15,4/15/2011,48.63,3.981,NA,NA,NA,NA,NA,134.2784667,7.658,FALSE
16,4/15/2011,34.59,3.611,NA,NA,NA,NA,NA,192.4225954,6.339,FALSE
17,4/15/2011,39.98,3.616,NA,NA,NA,NA,NA,128.9107333,6.774,FALSE
18,4/15/2011,49.91,3.823,NA,NA,NA,NA,NA,134.2784667,8.975,FALSE
19,4/15/2011,48.67,3.981,NA,NA,NA,NA,NA,134.2784667,7.658,FALSE
20,4/15/2011,55,3.821,NA,NA,NA,NA,NA,208.3172811,7.287,FALSE
21,4/15/2011,71.01,3.743,NA,NA,NA,NA,NA,214.9420631,7.931,FALSE
22,4/15/2011,48.88,3.823,NA,NA,NA,NA,NA,138.1646952,8.252,FALSE
23,4/15/2011,45.51,3.823,NA,NA,NA,NA,NA,134.2784667,4.781,FALSE
24,4/15/2011,52.36,3.981,NA,NA,NA,NA,NA,134.2784667,8.212,FALSE
25,4/15/2011,51.43,3.821,NA,NA,NA,NA,NA,208.3172811,7.287,FALSE
26,4/15/2011,39.46,3.823,NA,NA,NA,NA,NA,134.2784667,7.818,FALSE
27,4/15/2011,52.24,3.981,NA,NA,NA,NA,NA,138.1646952,7.725,FALSE
28,4/15/2011,57.63,3.868,NA,NA,NA,NA,NA,128.9107333,13.736,FALSE
29,4/15/2011,48.88,3.823,NA,NA,NA,NA,NA,134.2784667,9.966,FALSE
30,4/15/2011,71.01,3.743,NA,NA,NA,NA,NA,214.9420631,7.931,FALSE
31,4/15/2011,71.01,3.743,NA,NA,NA,NA,NA,214.9420631,7.931,FALSE
32,4/15/2011,45.97,3.611,NA,NA,NA,NA,NA,192.4225954,8.595,FALSE
33,4/15/2011,64.64,4.089,NA,NA,NA,NA,NA,128.9107333,8.687,FALSE
34,4/15/2011,53.3,3.724,NA,NA,NA,NA,NA,128.9107333,10.581,FALSE
35,4/15/2011,52.24,3.821,NA,NA,NA,NA,NA,138.1646952,8.512,FALSE
36,4/15/2011,73.25,3.763,NA,NA,NA,NA,NA,214.026217,8.3,FALSE
37,4/15/2011,73.25,3.743,NA,NA,NA,NA,NA,214.026217,8.3,FALSE
38,4/15/2011,57.63,3.868,NA,NA,NA,NA,NA,128.9107333,13.736,FALSE
39,4/15/2011,73.19,3.743,NA,NA,NA,NA,NA,214.026217,8.3,FALSE
40,4/15/2011,43.69,3.823,NA,NA,NA,NA,NA,134.2784667,4.781,FALSE
41,4/15/2011,39.94,3.611,NA,NA,NA,NA,NA,192.4225954,6.934,FALSE
42,4/15/2011,61.05,4.089,NA,NA,NA,NA,NA,128.9107333,8.494,FALSE
43,4/15/2011,65.01,3.743,NA,NA,NA,NA,NA,207.1015429,10.581,FALSE
44,4/15/2011,41.72,3.616,NA,NA,NA,NA,NA,128.9107333,6.906,FALSE
45,4/15/2011,53.69,3.821,NA,NA,NA,NA,NA,185.5339821,8.521,FALSE
3,4/22/2011,76.91,3.807,NA,NA,NA,NA,NA,218.851237,7.574,FALSE
4,4/22/2011,68.8,3.781,NA,NA,NA,NA,NA,128.9553,5.946,FALSE
5,4/22/2011,74.34,3.807,NA,NA,NA,NA,NA,216.0280407,6.489,FALSE
6,4/22/2011,74.24,3.807,NA,NA,NA,NA,NA,217.0146941,6.855,FALSE
7,4/22/2011,31.84,3.636,NA,NA,NA,NA,NA,192.5234638,8.595,FALSE
8,4/22/2011,65.11,3.807,NA,NA,NA,NA,NA,218.8986857,6.297,FALSE
9,4/22/2011,72.35,3.807,NA,NA,NA,NA,NA,219.0861659,6.38,FALSE
10,4/22/2011,75.93,3.917,NA,NA,NA,NA,NA,128.9553,8.494,FALSE
11,4/22/2011,78.31,3.807,NA,NA,NA,NA,NA,218.851237,7.574,FALSE
12,4/22/2011,72.12,4.134,NA,NA,NA,NA,NA,128.9553,13.736,FALSE
13,4/22/2011,47.55,3.655,NA,NA,NA,NA,NA,128.9553,7.193,FALSE
14,4/22/2011,53.04,3.892,NA,NA,NA,NA,NA,185.6684673,8.521,FALSE
15,4/22/2011,41.37,4.061,NA,NA,NA,NA,NA,134.3571,7.658,FALSE
16,4/22/2011,40.74,3.636,NA,NA,NA,NA,NA,192.5234638,6.339,FALSE
17,4/22/2011,42.24,3.655,NA,NA,NA,NA,NA,128.9553,6.774,FALSE
18,4/22/2011,45.99,3.919,NA,NA,NA,NA,NA,134.3571,8.975,FALSE
19,4/22/2011,41.66,4.061,NA,NA,NA,NA,NA,134.3571,7.658,FALSE
20,4/22/2011,52.56,3.892,NA,NA,NA,NA,NA,208.4779405,7.287,FALSE
21,4/22/2011,70.79,3.807,NA,NA,NA,NA,NA,215.1096657,7.931,FALSE
22,4/22/2011,47.76,3.919,NA,NA,NA,NA,NA,138.2475036,8.252,FALSE
23,4/22/2011,39.62,3.919,NA,NA,NA,NA,NA,134.3571,4.781,FALSE
24,4/22/2011,46,4.061,NA,NA,NA,NA,NA,134.3571,8.212,FALSE
25,4/22/2011,45.87,3.892,NA,NA,NA,NA,NA,208.4779405,7.287,FALSE
26,4/22/2011,33.81,3.919,NA,NA,NA,NA,NA,134.3571,7.818,FALSE
27,4/22/2011,50.02,4.061,NA,NA,NA,NA,NA,138.2475036,7.725,FALSE
28,4/22/2011,72.12,4.134,NA,NA,NA,NA,NA,128.9553,13.736,FALSE
29,4/22/2011,47.76,3.919,NA,NA,NA,NA,NA,134.3571,9.966,FALSE
30,4/22/2011,70.79,3.807,NA,NA,NA,NA,NA,215.1096657,7.931,FALSE
31,4/22/2011,70.79,3.807,NA,NA,NA,NA,NA,215.1096657,7.931,FALSE
32,4/22/2011,48.69,3.636,NA,NA,NA,NA,NA,192.5234638,8.595,FALSE
33,4/22/2011,79.46,3.917,NA,NA,NA,NA,NA,128.9553,8.687,FALSE
34,4/22/2011,63.83,3.781,NA,NA,NA,NA,NA,128.9553,10.581,FALSE
35,4/22/2011,50.02,3.892,NA,NA,NA,NA,NA,138.2475036,8.512,FALSE
36,4/22/2011,74.57,3.805,NA,NA,NA,NA,NA,214.1921572,8.3,FALSE
37,4/22/2011,74.57,3.807,NA,NA,NA,NA,NA,214.1921572,8.3,FALSE
38,4/22/2011,72.12,4.134,NA,NA,NA,NA,NA,128.9553,13.736,FALSE
39,4/22/2011,74.98,3.807,NA,NA,NA,NA,NA,214.1921572,8.3,FALSE
40,4/22/2011,39.32,3.919,NA,NA,NA,NA,NA,134.3571,4.781,FALSE
41,4/22/2011,42.86,3.636,NA,NA,NA,NA,NA,192.5234638,6.934,FALSE
42,4/22/2011,75.93,3.917,NA,NA,NA,NA,NA,128.9553,8.494,FALSE
43,4/22/2011,74.49,3.807,NA,NA,NA,NA,NA,207.2581929,10.581,FALSE
44,4/22/2011,47.55,3.655,NA,NA,NA,NA,NA,128.9553,6.906,FALSE
45,4/22/2011,53.04,3.892,NA,NA,NA,NA,NA,185.6684673,8.521,FALSE
3,4/29/2011,78.69,3.81,NA,NA,NA,NA,NA,219.0236099,7.574,FALSE
4,4/29/2011,64.22,3.781,NA,NA,NA,NA,NA,128.9998667,5.946,FALSE
5,4/29/2011,74.75,3.81,NA,NA,NA,NA,NA,216.1968142,6.489,FALSE
6,4/29/2011,75.27,3.81,NA,NA,NA,NA,NA,217.1847255,6.855,FALSE
7,4/29/2011,26.79,3.663,NA,NA,NA,NA,NA,192.6243322,8.595,FALSE
8,4/29/2011,62.29,3.81,NA,NA,NA,NA,NA,219.071119,6.297,FALSE
9,4/29/2011,70.85,3.81,NA,NA,NA,NA,NA,219.2588382,6.38,FALSE
10,4/29/2011,73.38,4.151,NA,NA,NA,NA,NA,128.9998667,8.494,FALSE
11,4/29/2011,79.97,3.81,NA,NA,NA,NA,NA,219.0236099,7.574,FALSE
12,4/29/2011,68.27,4.151,NA,NA,NA,NA,NA,128.9998667,13.736,FALSE
13,4/29/2011,43.85,3.683,NA,NA,NA,NA,NA,128.9998667,7.193,FALSE
14,4/29/2011,66.18,3.962,NA,NA,NA,NA,NA,185.8029526,8.521,FALSE
15,4/29/2011,55.46,4.117,NA,NA,NA,NA,NA,134.4357333,7.658,FALSE
16,4/29/2011,37.77,3.663,NA,NA,NA,NA,NA,192.6243322,6.339,FALSE
17,4/29/2011,40.14,3.683,NA,NA,NA,NA,NA,128.9998667,6.774,FALSE
18,4/29/2011,58.82,3.988,NA,NA,NA,NA,NA,134.4357333,8.975,FALSE
19,4/29/2011,54.23,4.117,NA,NA,NA,NA,NA,134.4357333,7.658,FALSE
20,4/29/2011,62.97,3.962,NA,NA,NA,NA,NA,208.6386,7.287,FALSE
21,4/29/2011,70.19,3.81,NA,NA,NA,NA,NA,215.2772683,7.931,FALSE
22,4/29/2011,57.2,3.988,NA,NA,NA,NA,NA,138.3303119,8.252,FALSE
23,4/29/2011,54.2,3.988,NA,NA,NA,NA,NA,134.4357333,4.781,FALSE
24,4/29/2011,60.48,4.117,NA,NA,NA,NA,NA,134.4357333,8.212,FALSE
25,4/29/2011,58.43,3.962,NA,NA,NA,NA,NA,208.6386,7.287,FALSE
26,4/29/2011,47.17,3.988,NA,NA,NA,NA,NA,134.4357333,7.818,FALSE
27,4/29/2011,61.71,4.117,NA,NA,NA,NA,NA,138.3303119,7.725,FALSE
28,4/29/2011,68.27,4.151,NA,NA,NA,NA,NA,128.9998667,13.736,FALSE
29,4/29/2011,57.2,3.988,NA,NA,NA,NA,NA,134.4357333,9.966,FALSE
30,4/29/2011,70.19,3.81,NA,NA,NA,NA,NA,215.2772683,7.931,FALSE
31,4/29/2011,70.19,3.81,NA,NA,NA,NA,NA,215.2772683,7.931,FALSE
32,4/29/2011,44.86,3.663,NA,NA,NA,NA,NA,192.6243322,8.595,FALSE
33,4/29/2011,77.44,4.151,NA,NA,NA,NA,NA,128.9998667,8.687,FALSE
34,4/29/2011,57.73,3.781,NA,NA,NA,NA,NA,128.9998667,10.581,FALSE
35,4/29/2011,61.71,3.962,NA,NA,NA,NA,NA,138.3303119,8.512,FALSE
36,4/29/2011,76.1,3.837,NA,NA,NA,NA,NA,214.3580974,8.3,FALSE
37,4/29/2011,76.1,3.81,NA,NA,NA,NA,NA,214.3580974,8.3,FALSE
38,4/29/2011,68.27,4.151,NA,NA,NA,NA,NA,128.9998667,13.736,FALSE
39,4/29/2011,76.47,3.81,NA,NA,NA,NA,NA,214.3580974,8.3,FALSE
40,4/29/2011,52.68,3.988,NA,NA,NA,NA,NA,134.4357333,4.781,FALSE
41,4/29/2011,39.81,3.663,NA,NA,NA,NA,NA,192.6243322,6.934,FALSE
42,4/29/2011,73.38,4.151,NA,NA,NA,NA,NA,128.9998667,8.494,FALSE
43,4/29/2011,71.34,3.81,NA,NA,NA,NA,NA,207.4148429,10.581,FALSE
44,4/29/2011,43.85,3.683,NA,NA,NA,NA,NA,128.9998667,6.906,FALSE
45,4/29/2011,66.18,3.962,NA,NA,NA,NA,NA,185.8029526,8.521,FALSE
3,5/6/2011,69.45,3.906,NA,NA,NA,NA,NA,219.1959827,7.574,FALSE
4,5/6/2011,63.41,3.866,NA,NA,NA,NA,NA,129.0444333,5.946,FALSE
5,5/6/2011,66.27,3.906,NA,NA,NA,NA,NA,216.3655877,6.489,FALSE
6,5/6/2011,65.42,3.906,NA,NA,NA,NA,NA,217.3547569,6.855,FALSE
7,5/6/2011,26.54,3.735,NA,NA,NA,NA,NA,192.7252006,8.595,FALSE
8,5/6/2011,58.92,3.906,NA,NA,NA,NA,NA,219.2435524,6.297,FALSE
9,5/6/2011,62.2,3.906,NA,NA,NA,NA,NA,219.4315106,6.38,FALSE
10,5/6/2011,73.56,4.193,NA,NA,NA,NA,NA,129.0444333,8.494,FALSE
11,5/6/2011,71.39,3.906,NA,NA,NA,NA,NA,219.1959827,7.574,FALSE
12,5/6/2011,68.4,4.193,NA,NA,NA,NA,NA,129.0444333,13.736,FALSE
13,5/6/2011,47.75,3.744,NA,NA,NA,NA,NA,129.0444333,7.193,FALSE
14,5/6/2011,58.21,4.046,NA,NA,NA,NA,NA,185.9374378,8.521,FALSE
15,5/6/2011,49.87,4.192,NA,NA,NA,NA,NA,134.5143667,7.658,FALSE
16,5/6/2011,38.64,3.735,NA,NA,NA,NA,NA,192.7252006,6.339,FALSE
17,5/6/2011,45.66,3.744,NA,NA,NA,NA,NA,129.0444333,6.774,FALSE
18,5/6/2011,54.17,4.078,NA,NA,NA,NA,NA,134.5143667,8.975,FALSE
19,5/6/2011,50.43,4.192,NA,NA,NA,NA,NA,134.5143667,7.658,FALSE
20,5/6/2011,53.41,4.046,NA,NA,NA,NA,NA,208.7992595,7.287,FALSE
21,5/6/2011,61.87,3.906,NA,NA,NA,NA,NA,215.4448709,7.931,FALSE
22,5/6/2011,53.63,4.078,NA,NA,NA,NA,NA,138.4131202,8.252,FALSE
23,5/6/2011,50.07,4.078,NA,NA,NA,NA,NA,134.5143667,4.781,FALSE
24,5/6/2011,55.75,4.192,NA,NA,NA,NA,NA,134.5143667,8.212,FALSE
25,5/6/2011,49.5,4.046,NA,NA,NA,NA,NA,208.7992595,7.287,FALSE
26,5/6/2011,45,4.078,NA,NA,NA,NA,NA,134.5143667,7.818,FALSE
27,5/6/2011,56.48,4.192,NA,NA,NA,NA,NA,138.4131202,7.725,FALSE
28,5/6/2011,68.4,4.193,NA,NA,NA,NA,NA,129.0444333,13.736,FALSE
29,5/6/2011,53.63,4.078,NA,NA,NA,NA,NA,134.5143667,9.966,FALSE
30,5/6/2011,61.87,3.906,NA,NA,NA,NA,NA,215.4448709,7.931,FALSE
31,5/6/2011,61.87,3.906,NA,NA,NA,NA,NA,215.4448709,7.931,FALSE
32,5/6/2011,46.65,3.735,NA,NA,NA,NA,NA,192.7252006,8.595,FALSE
33,5/6/2011,77.92,4.193,NA,NA,NA,NA,NA,129.0444333,8.687,FALSE
34,5/6/2011,54.4,3.866,NA,NA,NA,NA,NA,129.0444333,10.581,FALSE
35,5/6/2011,56.48,4.046,NA,NA,NA,NA,NA,138.4131202,8.512,FALSE
36,5/6/2011,69.56,3.917,NA,NA,NA,NA,NA,214.5240376,8.3,FALSE
37,5/6/2011,69.56,3.906,NA,NA,NA,NA,NA,214.5240376,8.3,FALSE
38,5/6/2011,68.4,4.193,NA,NA,NA,NA,NA,129.0444333,13.736,FALSE
39,5/6/2011,68.75,3.906,NA,NA,NA,NA,NA,214.5240376,8.3,FALSE
40,5/6/2011,50.81,4.078,NA,NA,NA,NA,NA,134.5143667,4.781,FALSE
41,5/6/2011,41.2,3.735,NA,NA,NA,NA,NA,192.7252006,6.934,FALSE
42,5/6/2011,73.56,4.193,NA,NA,NA,NA,NA,129.0444333,8.494,FALSE
43,5/6/2011,66.77,3.906,NA,NA,NA,NA,NA,207.5714929,10.581,FALSE
44,5/6/2011,47.75,3.744,NA,NA,NA,NA,NA,129.0444333,6.906,FALSE
45,5/6/2011,58.21,4.046,NA,NA,NA,NA,NA,185.9374378,8.521,FALSE
3,5/13/2011,79.87,3.899,NA,NA,NA,NA,NA,219.3683556,7.574,FALSE
4,5/13/2011,70.65,3.872,NA,NA,NA,NA,NA,129.089,5.946,FALSE
5,5/13/2011,77.38,3.899,NA,NA,NA,NA,NA,216.5343611,6.489,FALSE
6,5/13/2011,76.95,3.899,NA,NA,NA,NA,NA,217.5247882,6.855,FALSE
7,5/13/2011,36.61,3.767,NA,NA,NA,NA,NA,192.826069,8.595,FALSE
8,5/13/2011,72.96,3.899,NA,NA,NA,NA,NA,219.4159857,6.297,FALSE
9,5/13/2011,77.66,3.899,NA,NA,NA,NA,NA,219.6041829,6.38,FALSE
10,5/13/2011,74.04,4.202,NA,NA,NA,NA,NA,129.089,8.494,FALSE
11,5/13/2011,80.93,3.899,NA,NA,NA,NA,NA,219.3683556,7.574,FALSE
12,5/13/2011,70.93,4.202,NA,NA,NA,NA,NA,129.089,13.736,FALSE
13,5/13/2011,52.4,3.77,NA,NA,NA,NA,NA,129.089,7.193,FALSE
14,5/13/2011,60.38,4.066,NA,NA,NA,NA,NA,186.0719231,8.521,FALSE
15,5/13/2011,57.07,4.211,NA,NA,NA,NA,NA,134.593,7.658,FALSE
16,5/13/2011,43.29,3.767,NA,NA,NA,NA,NA,192.826069,6.339,FALSE
17,5/13/2011,49.26,3.77,NA,NA,NA,NA,NA,129.089,6.774,FALSE
18,5/13/2011,58.48,4.095,NA,NA,NA,NA,NA,134.593,8.975,FALSE
19,5/13/2011,54.2,4.211,NA,NA,NA,NA,NA,134.593,7.658,FALSE
20,5/13/2011,62.26,4.066,NA,NA,NA,NA,NA,208.9599189,7.287,FALSE
21,5/13/2011,75.04,3.899,NA,NA,NA,NA,NA,215.6124735,7.931,FALSE
22,5/13/2011,57.71,4.095,NA,NA,NA,NA,NA,138.4959286,8.252,FALSE
23,5/13/2011,55.12,4.095,NA,NA,NA,NA,NA,134.593,4.781,FALSE
24,5/13/2011,58.49,4.211,NA,NA,NA,NA,NA,134.593,8.212,FALSE
25,5/13/2011,60.1,4.066,NA,NA,NA,NA,NA,208.9599189,7.287,FALSE
26,5/13/2011,48.2,4.095,NA,NA,NA,NA,NA,134.593,7.818,FALSE
27,5/13/2011,60.07,4.211,NA,NA,NA,NA,NA,138.4959286,7.725,FALSE
28,5/13/2011,70.93,4.202,NA,NA,NA,NA,NA,129.089,13.736,FALSE
29,5/13/2011,57.71,4.095,NA,NA,NA,NA,NA,134.593,9.966,FALSE
30,5/13/2011,75.04,3.899,NA,NA,NA,NA,NA,215.6124735,7.931,FALSE
31,5/13/2011,75.04,3.899,NA,NA,NA,NA,NA,215.6124735,7.931,FALSE
32,5/13/2011,56.09,3.767,NA,NA,NA,NA,NA,192.826069,8.595,FALSE
33,5/13/2011,78.24,4.202,NA,NA,NA,NA,NA,129.089,8.687,FALSE
34,5/13/2011,63.05,3.872,NA,NA,NA,NA,NA,129.089,10.581,FALSE
35,5/13/2011,60.07,4.066,NA,NA,NA,NA,NA,138.4959286,8.512,FALSE
36,5/13/2011,76.73,3.92,NA,NA,NA,NA,NA,214.6899778,8.3,FALSE
37,5/13/2011,76.73,3.899,NA,NA,NA,NA,NA,214.6899778,8.3,FALSE
38,5/13/2011,70.93,4.202,NA,NA,NA,NA,NA,129.089,13.736,FALSE
39,5/13/2011,77.39,3.899,NA,NA,NA,NA,NA,214.6899778,8.3,FALSE
40,5/13/2011,54.09,4.095,NA,NA,NA,NA,NA,134.593,4.781,FALSE
41,5/13/2011,50.29,3.767,NA,NA,NA,NA,NA,192.826069,6.934,FALSE
42,5/13/2011,74.04,4.202,NA,NA,NA,NA,NA,129.089,8.494,FALSE
43,5/13/2011,76.03,3.899,NA,NA,NA,NA,NA,207.7281429,10.581,FALSE
44,5/13/2011,52.4,3.77,NA,NA,NA,NA,NA,129.089,6.906,FALSE
45,5/13/2011,60.38,4.066,NA,NA,NA,NA,NA,186.0719231,8.521,FALSE
3,5/20/2011,75.79,3.907,NA,NA,NA,NA,NA,219.127216,7.574,FALSE
4,5/20/2011,70.49,3.881,NA,NA,NA,NA,NA,129.0756774,5.946,FALSE
5,5/20/2011,71.37,3.907,NA,NA,NA,NA,NA,216.3023847,6.489,FALSE
6,5/20/2011,72.01,3.907,NA,NA,NA,NA,NA,217.2896095,6.855,FALSE
7,5/20/2011,36.16,3.828,NA,NA,NA,NA,NA,192.831317,8.595,FALSE
8,5/20/2011,65.54,3.907,NA,NA,NA,NA,NA,219.1746922,6.297,FALSE
9,5/20/2011,70.49,3.907,NA,NA,NA,NA,NA,219.3622809,6.38,FALSE
10,5/20/2011,72.62,3.99,NA,NA,NA,NA,NA,129.0756774,8.494,FALSE
11,5/20/2011,76.97,3.907,NA,NA,NA,NA,NA,219.127216,7.574,FALSE
12,5/20/2011,66.59,4.169,NA,NA,NA,NA,NA,129.0756774,13.736,FALSE
13,5/20/2011,52.12,3.802,NA,NA,NA,NA,NA,129.0756774,7.193,FALSE
14,5/20/2011,62.28,4.062,NA,NA,NA,NA,NA,185.9661154,8.521,FALSE
15,5/20/2011,57.19,4.202,NA,NA,NA,NA,NA,134.6803871,7.658,FALSE
16,5/20/2011,43.95,3.828,NA,NA,NA,NA,NA,192.831317,6.339,FALSE
17,5/20/2011,51.93,3.802,NA,NA,NA,NA,NA,129.0756774,6.774,FALSE
18,5/20/2011,57.55,4.101,NA,NA,NA,NA,NA,134.6803871,8.975,FALSE
19,5/20/2011,52.8,4.202,NA,NA,NA,NA,NA,134.6803871,7.658,FALSE
20,5/20/2011,59.01,4.062,NA,NA,NA,NA,NA,208.7583165,7.287,FALSE
21,5/20/2011,68.36,3.907,NA,NA,NA,NA,NA,215.3834778,7.931,FALSE
22,5/20/2011,58.56,4.101,NA,NA,NA,NA,NA,138.587106,8.252,FALSE
23,5/20/2011,56.67,4.101,NA,NA,NA,NA,NA,134.6803871,4.781,FALSE
24,5/20/2011,59.84,4.202,NA,NA,NA,NA,NA,134.6803871,8.212,FALSE
25,5/20/2011,56.56,4.062,NA,NA,NA,NA,NA,208.7583165,7.287,FALSE
26,5/20/2011,48.86,4.101,NA,NA,NA,NA,NA,134.6803871,7.818,FALSE
27,5/20/2011,60.22,4.202,NA,NA,NA,NA,NA,138.587106,7.725,FALSE
28,5/20/2011,66.59,4.169,NA,NA,NA,NA,NA,129.0756774,13.736,FALSE
29,5/20/2011,58.56,4.101,NA,NA,NA,NA,NA,134.6803871,9.966,FALSE
30,5/20/2011,68.36,3.907,NA,NA,NA,NA,NA,215.3834778,7.931,FALSE
31,5/20/2011,68.36,3.907,NA,NA,NA,NA,NA,215.3834778,7.931,FALSE
32,5/20/2011,45.71,3.828,NA,NA,NA,NA,NA,192.831317,8.595,FALSE
33,5/20/2011,76.07,3.99,NA,NA,NA,NA,NA,129.0756774,8.687,FALSE
34,5/20/2011,61.47,3.881,NA,NA,NA,NA,NA,129.0756774,10.581,FALSE
35,5/20/2011,60.22,4.062,NA,NA,NA,NA,NA,138.587106,8.512,FALSE
36,5/20/2011,73.02,3.925,NA,NA,NA,NA,NA,214.465412,8.3,FALSE
37,5/20/2011,73.02,3.907,NA,NA,NA,NA,NA,214.465412,8.3,FALSE
38,5/20/2011,66.59,4.169,NA,NA,NA,NA,NA,129.0756774,13.736,FALSE
39,5/20/2011,73.31,3.907,NA,NA,NA,NA,NA,214.465412,8.3,FALSE
40,5/20/2011,56.38,4.101,NA,NA,NA,NA,NA,134.6803871,4.781,FALSE
41,5/20/2011,41.11,3.828,NA,NA,NA,NA,NA,192.831317,6.934,FALSE
42,5/20/2011,72.62,3.99,NA,NA,NA,NA,NA,129.0756774,8.494,FALSE
43,5/20/2011,74.21,3.907,NA,NA,NA,NA,NA,207.5200622,10.581,FALSE
44,5/20/2011,52.12,3.802,NA,NA,NA,NA,NA,129.0756774,6.906,FALSE
45,5/20/2011,62.28,4.062,NA,NA,NA,NA,NA,185.9661154,8.521,FALSE
3,5/27/2011,84.41,3.786,NA,NA,NA,NA,NA,218.8860765,7.574,FALSE
4,5/27/2011,73.65,3.771,NA,NA,NA,NA,NA,129.0623548,5.946,FALSE
5,5/27/2011,80.14,3.786,NA,NA,NA,NA,NA,216.0704083,6.489,FALSE
6,5/27/2011,80.83,3.786,NA,NA,NA,NA,NA,217.0544307,6.855,FALSE
7,5/27/2011,37.51,3.795,NA,NA,NA,NA,NA,192.8365651,8.595,FALSE
8,5/27/2011,73.14,3.786,NA,NA,NA,NA,NA,218.9333986,6.297,FALSE
9,5/27/2011,80.42,3.786,NA,NA,NA,NA,NA,219.1203788,6.38,FALSE
10,5/27/2011,78.62,3.933,NA,NA,NA,NA,NA,129.0623548,8.494,FALSE
11,5/27/2011,85.61,3.786,NA,NA,NA,NA,NA,218.8860765,7.574,FALSE
12,5/27/2011,76.67,4.087,NA,NA,NA,NA,NA,129.0623548,13.736,FALSE
13,5/27/2011,54.62,3.778,NA,NA,NA,NA,NA,129.0623548,7.193,FALSE
14,5/27/2011,69.7,3.985,NA,NA,NA,NA,NA,185.8603077,8.521,FALSE
15,5/27/2011,65.87,4.134,NA,NA,NA,NA,NA,134.7677742,7.658,FALSE
16,5/27/2011,45.17,3.795,NA,NA,NA,NA,NA,192.8365651,6.339,FALSE
17,5/27/2011,51.04,3.778,NA,NA,NA,NA,NA,129.0623548,6.774,FALSE
18,5/27/2011,64.6,4.034,NA,NA,NA,NA,NA,134.7677742,8.975,FALSE
19,5/27/2011,63.2,4.134,NA,NA,NA,NA,NA,134.7677742,7.658,FALSE
20,5/27/2011,69.12,3.985,NA,NA,NA,NA,NA,208.556714,7.287,FALSE
21,5/27/2011,76.86,3.786,NA,NA,NA,NA,NA,215.1544822,7.931,FALSE
22,5/27/2011,62.59,4.034,NA,NA,NA,NA,NA,138.6782834,8.252,FALSE
23,5/27/2011,63.27,4.034,NA,NA,NA,NA,NA,134.7677742,4.781,FALSE
24,5/27/2011,65.74,4.134,NA,NA,NA,NA,NA,134.7677742,8.212,FALSE
25,5/27/2011,67.18,3.985,NA,NA,NA,NA,NA,208.556714,7.287,FALSE
26,5/27/2011,56.74,4.034,NA,NA,NA,NA,NA,134.7677742,7.818,FALSE
27,5/27/2011,66.43,4.134,NA,NA,NA,NA,NA,138.6782834,7.725,FALSE
28,5/27/2011,76.67,4.087,NA,NA,NA,NA,NA,129.0623548,13.736,FALSE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
